,commentId,text,category
419,UgzQu2xw6yoTrQJIFRx4AaABAg,Digli di venire in calabria checi tuoi stranieri te li mandiamo in una cassa da morto esclusi i buoni,Estremismi ideologici
420,Ugxw6vvWlAp1uy5WTbt4AaABAg,Bravo,Positiva
421,Ugytn1se6zBzGGJEy-d4AaABAg,"Hai ragione, la gente fa di tutta l'erba un fascio. 
Quindi, se delinque un ganese tutti i ganesi saranno delinquenti e così via... Una volta mi dispiaceva che fosse così ma oggi ne sono quasi contento, perché sembra sia l'unico modo per mandarvi via.
E fortunatamente ora c'è la Meloni, che io voterò con piacere e che ha cominciato a rimpatriare gli irregolari.
Via tutti dell'Italia! Siamo stufi degli assassini, degli stupratori, degli spacciatori, dei vagabondi dei ladri e dei borseggiatori!...",Discriminatorio
422,Ugy6eZVjGLdy-XAUOoR4AaABAg,"qualcuno lo inizia a capire,ma sono pochi quelli che lo capiscono. noni dobbiamo prendere milioni di persone nel nostro paese perchè una percentuale bassissima di questi non rompe il ca???  non è solo la microcriminalità ma siete spesso anche dei vicini fastidiosi",Discriminatorio
423,UgwLxjGiKIyPvOQQp9B4AaABAg,Grazie!,Positiva
424,UgwY9lm_MxMxpRZbXUR4AaABAg,"Ciao ti racconterò la mia,io mi chiamo Fabio e sono una persona con una disabilità intellettiva,ma non stupido.
Io sono scappato da una famiglia disfunzionale dove non venivano neanche garantite le cure di cui una persona non ne dovrebbe fare a meno,ma in modo opportunista l'unico direi dovere era quello di portare tanto denaro in forma di contanti,e io percepisco solamente una piccola pensione di invalidità puoi immaginare...
Oggi dopo venti anni così sono riuscito a dichiarare che il luogo dove risiedevo non rispondeva ai diritti umani e ho cercato un piccolo seminterrato dove vivere con tanto di problemi di un po' troppa umidità 😢,ma di più non mi potevo permettere e ci sto da circa 5 anni....
Anche io ho pochi amici,ho 46 anni e gli anni della mia giovinezza ormai sono sfiorati,ma come te e insieme ad un gruppo di supporto ho capito che si può sempre fare qualcosa e stare bene anche senza amiche e amici,ma credo nell' amicizia che vince tempo e i tempi,e spero che possa essere e esistere.
Ma vorrei dare un messaggio se siete vittime di violenza psicologica e economica fatevi forza e informare chi ti ha in cura, perché chi fa questo abuso gioca sulla tua paura e si approfitta della tua disabilità per chiedere più denaro possibile sempre di più fino a portare le persone a rubare per uno spazzolino,o un dentifricio diverso.
Questa è la mia esperienza.
Ciao",Neutrale
425,Ugw4pGAdEQGK3cG_-px4AaABAg,"Aurora sei mitica! grazie di esistere <3
a me piacerebbe esserti amico",Positiva
426,Ugyk_Pqlr6WSWyQCo414AaABAg,Da sola per tutta la vita? E hai un ragazzo? C'è qualcosa che non afferro,Neutrale
427,UgwObaVBGe7l8JiN2xl4AaABAg,Brava. Lo avessi capito prima!,Positiva
428,Ugxe9X4I4ehOyh36qXB4AaABAg,La vita è uno sfruttarsi a vicenda. Chi non vuole farlo rimane solo.,Negativo
429,UgwVugpeoZcLQGoQENJ4AaABAg,"Secondo Aristotele esistono tre tipi di amicizia: quella basata sull'utile (quando si hanno dei vantaggi da questa amicizia), quella basata sul piacere (si è amici per simpatia, per divertimento), e poi c'è l'amicizia vera, basata sulla bontà. Nei primi due casi non si vuole bene alla persona per quello che è davvero; se la persona smette di essere utile o piacevole l'amicizia finisce. L'amicizia vera invece nasce tra persone buone che hanno gli stessi valori e si stimano per questo. Solo in questo caso nasce un sentimento d'affetto che dura nel tempo perchè si basa appunto su un'affinità profonda e una stima reciproca. Ma questo tipo di amicizia purtroppo è rara proprio perchè profonda. Non sei tu il problema, tutti ci troviamo in questa situazione. E' difficile trovare persone che vibrano sulla nostra stessa lunghezza d'onda e quando le troviamo non è detto che possiamo coltivare quell'amicizia, per motivi anche legati alla vita e agli impegni quotidiani... L'amicizia vera è rara. Molti si accontentano dei primi due tipi di amicizia.",Neutrale
430,UgwP7zjhZOwu4-WAry94AaABAg,"Eccomi, ho lavorato tanto e dato tanto nelle relazioni perché notavo (e mi hanno fatto notare tutta la vita), delle difficoltà a relazionarmi che gli altri non avevano, almeno non come me e, si sa, non tutto è ""casuale"" ma può avere anche una spiegazione ""clinica"". Così con tanto olio di gomito ho investito tempo ed energie per ""imparare"" ciò che per altri viene apparentemente naturale. Anche io però ho avuto amicizie circoscritte al lavoro, l'università, ecc diciamo delle amicizie a tempo determinato. Alcune volte si sono allontanati loro, altre io. E ultimamente verso i 30 anni ho fatto lo ""switch"" di cui si parla nel video, a stare bene da sola tanto da preferirlo. Ho capito che nell' amicizia bisogna accettare ľaltra faccia della medaglia, quella che noi persone ""sole"" abbiamo spesso ignorato, non apposta, vedendo appunto solo il ""bello"" delle amicizie (braciolate, mare, divertimento apparentemente genuino). Parlo di quelle situazioni come litigi, incomprensioni, permalosie, invidie, rancori repressi, ripicche. Da qui il mio ""switch"". Mi sono chiesta se vale la pena spendere il mio tempo e le mie energie anche per questo: perché nell' amicizia bisogna accettare sia il bello che il brutto. Mi sono chiesta se sono disposta ad accettare quelle situazioni che mi scaricavano emotivamente fino a svuotarmi, e mi sono chiesta se per tutto questo tempo avessi effettivamente messo al centro me stessa e basta, o se il mettere al centro me stessa doveva obbligatoriamente passare attraverso ľavere delle amicizie...e se sì perché? Adesso non mi sento più sbagliata, nonostante stia faticando molto anche io a fidarmi dell' altro, tuttavia le cicatrici non solo sono normali, ma sono la testimonianza di averci almeno provato in maniera autentica❤ dobbiamo solo che essere fieri di noi",Positiva
431,UgzHHMVxVLazLyGI-5F4AaABAg,"Neanche io ho amici, ma sto cercando di rimediare creando una routine di attività da fare insieme nella vita reale poter conoscere nuove persone, e su questo canale sto cercando di mettere le informazioni necessarie per raggiungerlo.
Se passi per Napoli ci possiamo andare a fare una partita a biliardo 😁.",Neutrale
432,UgyANMCeZx8ZHbmy1pN4AaABAg,Ciao piacere angelo 29 anni di bologna io sono messo uguale ci conosciamo dai ti lascio il mio numero,Neutrale
433,UgyDlsCptQ50rdQ9ash4AaABAg,"Immagini un mondo in cui una forza dominante tenda a unire tutti in una maionese sociale facilmente dominabile e conformabile attraverso il denaro e il vincolo di gruppo. La forza può avere molti nomi (satana, la massoneria, il comunismo, il capitalismo, la chiesa, la democrazia, la dittatura, ecc.) e nonostante la sua potenza di fuoco (essere felici con gli altri è una spinta a conformarsi nella maionese) veda degli individui che mantengono una propria individualità (per andare a cena con le sue amiche poteva trovare anche i soldi prostituendosi o rubando o spacciando o facendo debiti). A quel punto quella forza la renderà un corpo estraneo e la disconnettera' quando vede che non è entrata nel processo di ""Maionesizzazione"". Nel suo caso noto però una forza fuori dal comune altri non sono stati così fermi (guardi su YouTube il video dei Linkin Park ""Numb""). Una buona fortuna a Lei cara ragazza!!!",Complottismo
434,UgyufJ0t7XbW2DgUJ7p4AaABAg,"il Suss $istema MassonicoOccidentale programma gli umani per l infelicita',perche' un infelice e' facile da sottomettere controllare e mai si evolvera',quindi restera'in gabbia sempre!  maifamiglia,maifigli,sempre a lavorare,comprare cose inutili,e'come se non fosse mai nato! 666  :missione compiuta! Amen",Complottismo
435,Ugx4hpgKt9BJt7suuUx4AaABAg,"Pensavo di essere l'unica, ma mi rendo conto che non sono l'unica a pensare che sia questo il problema, perché tutti gli altri se ne vanno.",Negativo
436,UgwYcwUzK6J7MtKxMG54AaABAg,"Io ho una fortuna , in mio migliore amico, ci credi che lo vedo più quando io o lui passiamo brutti periodi di quelli belli?
Ci supportiamo quando la vita è tosta, certo gioiamo delle cose belle, perché sono rare, rare come le belle persone.",Positiva
437,UgyfWJW-fnblnhL8lZx4AaABAg,"Ciao Aurora, mi sei capitata per caso questo video mi ha coinvolto molto. Ho avuto una vita simile alla tua diciamo che per anni ho avuto compagnie grandi relazioni amorose durate anche anni, mi sentivo tra virgolette parte di qualcosa ma avevo anche questo senso di solitudine che mi pervadeva, ad oggi sono solo per davvero ma quella sensazione è scomparsa negli anni le amicizie sono andate perdute per vari motivi sono single da tempo ma non mi sono mai sentito meglio. Ho imparato a stare davvero in compagnia di me stesso ad amarmi a riempirmi e lentamente la mia mente ha iniziato a basarsi su se stessa, ad oggi mi sento realizzato in varie cose ho raggiunto obbiettivi per me importanti grazie alla solitudine perché ho creato nel tempo uno spazio di lavoro con me stesso dove essere focus, in fondo siamo tutti soli che abbiamo 3000 persone attorno o 0 nessuno può ""salvarci"" ci sono arene nella vita che comunque dovrai presentarti da solo/a, ho smesso di essere dipendente emotivamente dalle persone e ho smesso di delegare il compito agli altri di rendermi felice. Alla fine come diceva Carl Jung: la solitudine è pericolosa, crea dipendenza, una volta che ti rendi conto di quanta pace c'è in essa, non vuoi più avere a che fare con le persone.",Positiva
438,Ugw9EYYHsHF4DqwaLuZ4AaABAg,"grazie per aver condiviso la tua esperienza
io vivo molto tempo nella solitudine e riguardando il passato, credo che sia io il problema
di recente un parente ha detto che tendo a _isolarmi_",Negativo
439,UgxgOgzKD8Bd_klpsHZ4AaABAg,L’amicizia fa le corna🤘e la pratica fa le corna,Negativo
440,UgwSW9iBITHnQxhtzxJ4AaABAg,"Anch' io condivido la risposta, per cui le persone intelligenti e introsprttive cercano pochi legami, seri e tendono a stare soli❤",Positiva
441,Ugzm_3NNvM5TAoLPu1J4AaABAg,"hai ragione e te lo scrive un uomo di 50 anni che ha solo un amico telefonico,(causa distanza). Con il passare del tempo ho capito che ero circondato da persone false, che mi usavano e non mi supportavano mai, mentre io c'ero sempre, ed ho sbagliato. Ora sono solo con me stesso, vivo per me e va bene cosi",Positiva
442,UgxHQUDXLDIyEW2-eFR4AaABAg,"Ciao Aurora, ho scoperto il tuo video sulla mia home di youtube e l'ho ovviamente aperto per il titolo. Io come te ho passato la mia intera esistenza credendo che quelle che chiamavo ''migliori amiche'' lo fossero veramente, ma poi ho scoperto per un motivo o per un altro che erano semplici persone di passaggio in quella fase della mia vita. Tutt'oggi non ho amiche o meglio, la mia unica amica del cuore è lontana e non la vedo mai e come hai detto tu non so cosa voglia dire andare al mare, o festeggiare qualsiasi ricorrenza insieme ad un gruppo di amici. Io continuo ad incolpare me stessa e a pensare di non piacere alle persone, so che è un processo molto lungo ma spero un giorno di togliermi questa idea dalla testa. Grazie per le tue parole mi fanno sentire meno sola e meno sbagliata.",Negativo
443,Ugz1Nw2n6tljlVvdvcl4AaABAg,Semplice ....su 1000 amici forse uno o due lo sono davvero..cosi come le fidanzate e le mogli!😂,Negativo
444,UgxmInoyCJMZkvRpUpx4AaABAg,"Ciao, sono un ragazzo solitario e ho pure 22 anni; ho quasi lo stesso problema.",Neutrale
445,UgzKdY5qchFYb6598xF4AaABAg,"Questo video è una bomba. Credo anche sia lo specchio di una società veramente frivola, vuota, dove le persone possono benissimo essere considerate usa e getta ed esattamente così vengono trattate. Questo video lo sento proprio mio, e condivido ogni parola. Bravissima👏🏻",Positiva
446,Ugwy3hye6D2b8EaZMs14AaABAg,❤,Positiva
447,UgxVjsLBrLzrAZHlw_l4AaABAg,"Viviamo in un periodo storico in cui ci sentiamo tutti più soldi e per questo non ci sentiamo coinvolti nei luoghi di aggregazione.
Ma la verità è anche che siamo cattivi, esigenti e distratti. Sai quante volte ho provato anch'io ad attacare bottone in uni e in palestra? Eppure non si fanno mai sentire o lo fanno solo per bisogno. Mi sono arreso: ho iniziato ad avere cura della mia personalità, dei miei obiettivi e delle mia pace interiore, analogamente a come dici tu.",Negativo
448,UgzkpO74YJMvOakULip4AaABAg,Fare amicizie in questa societa' del cazzo e' molto difficile,Negativo
449,Ugx6MhK6neKRAl6gFsx4AaABAg,Stessa storia per me. E comunque incredibile quanti siamo con lo stesso problema,Negativo
450,UgyMqsF2k7Pcw-mxiIl4AaABAg,Stai bene perché sei fidanzata.... altrimenti....,Negativo
451,Ugy9n5AOy-uXtx2wIgN4AaABAg,Idem 42 anni e non ho più amici da anni solo conoscenze che finiscono presto perché puntualmente sono una vera delusione solo opportunisti,Negativo
452,Ugypg1HmwLerZE6d53x4AaABAg,"Mi ha colpito molto il tuo video. Anch'io ho passato molti anni della mia vita circondata da persone che non riuscivo a considerare amiche, ma che vedevo solo come conoscenti, perché sentivo di non poter aprire il mio cuore con loro. E anche a me questo ha causato molta sofferenza emotiva. Nonostante ciò non ho mai smesso di credere nell'amicizia. Poi, all'età di 25 anni, è entrata nella mia vita questa nuova persona che poi e diventata la mia migliore amica. Quest'anno sono 15 anni che siamo amiche. Le cose quindi possono sempre cambiare e volgere al positivo! La solitudine sicuramente ci insegna tante cose, come hai detto anche tu, ci insegna l'autonomia, ma anche l'introspezione... non dimentichiamo però di coltivare anche la fiducia e l'apertura del cuore, e ricordiamoci soprattutto che meritiamo di dare e ricevere amore. ❤",Positiva
453,UgyedLxYu6396s6rVex4AaABAg,''Non ho amici'' apri WhatsApp avrà un elenco telefonico di contatti,Negativo
454,Ugz1Uq7esDaP79jQQ-B4AaABAg,"Ciao, gli amici quelli veri , sono veramente rari, se sei fortunata te ne capiterà uno al massimo 2 in tutta la vita , tutto il resto sono compagni di avventura, si aggregano a te perchè hanno bisogno di qualcuno che compensi le proprie mancanze, se fino ad ora sei riuscita a cavartela da sola, vuol dire che sei talmente indipendente che non avrai mai bisogno di simulare l'amicizia per avere qualcosa che non puoi fare da sola.

Io sono circondato di ""Amici"", in realtà so benissimo che mi cercano solo perche hanno bisogno di qualcosa, ci stava una persona che ritenevo amico, ma poi unendo tanti indizi mi sono reso conto che l'amicizia era unilaterale lui aveva bisogno solo di qualcuno che lo aiutasse su tutto quello che non sapeva fare.

Quindi non ti scoraggiare , se vuoi farti una scampagnata falla con i primi che capiti, magari gente che incontri per caso, attacca bonttone con tutti chiedi aiuto su quelle cose banali che puoi fare da sola e studia chi ti offre aiuto, ti accorgerai che se sei autonoma farai sentire chi ti sta accanto inutile.",Negativo
455,UgyYQKr3vfUDg46IObJ4AaABAg,Interessante..ma a me?,Neutrale
456,Ugz6KuD-FOg79Pua3vp4AaABAg,è normale che mi piace stare da solo senza avere il bisogno di stare sempre con gli amici?,Neutrale
457,Ugy1AU0wz6WC4keOW7V4AaABAg,BASTA VEDERTI IN FACCIA PER CAPIRE IL PERCHÈ NON HAI AMICI…. CHI SA CHE CAZZO VAI A FARE…. DICI DI AMARE IL TUO FIDANZATO MA NON SAI NEMMENO COSA SIA L’AMORE…..QUANDO TI AVRÀ SGAMATA VOGLIO PROPRIO VEDERE CHE CAZZO FARAI DOPO….,Negativo
458,UgyI3B8ybybS_SAHzEF4AaABAg,"Complimenti, video fantastico! ❤",Positiva
459,Ugx76Nea-eEgNek6ZOR4AaABAg,"9:20 il problema e questo che non sento di voler niente, l'unica passione è il calcio come i 90% di uomini 😅 forse 80% boh.... Ma non so come fare YouTube oppure a fare qualcosa effettivamente con la mia passione.... Perché poi i libri o altre mille cose non sono qualcosa che mi piace, ed penso si veda visto che non so scrivere 😅 ma vabbè.....",Negativo
460,UgyOYE9K9a9leiTBVE54AaABAg,"Chi non ha amici non ha nessun problema, non ha “ qualcosa che non va” , a patto che ovviamente in maniera voluta non si respingano le persone. Penso che il nucleo della questione sia da ricercare nel fatto che non tutti nella vita avranno la fortuna di avere amici, ma amici veri, persone con le quali sei affine, stesse passioni, persone con le quali crei un vero rapporto di bene reciproco. Ecco non tutti potranno avere questo nella vita, una buona parte forse di destino entra in gioco , io personalmente non mi sono mai chiuso ma per una serie di fattori mi sono alla fine sempre ritrovato solo, con nessuno con il quale veramente condividere la vita.",Neutrale
461,UgybBCntgZLe8UH5_q94AaABAg,"Io non ho amici almeno io non reputo tale, mi sento sempre solo 4:50 tipo con amici da piccolo in passato il capodanno non mi piaceva o pasquetta o altro, mi sembrano giorni come un altro . Spesso vorrei un abbraccio o un ti voglio bene, ma non ho nessuno. Quindi qualcuno sa come stare bene con sé stessi? Perché a me mi sembra sempre e solo una frase fatta, nessuno penso che sa davvero come io sto ..... Il problema sono io ?",Negativo
462,UgyZr9o-NMfIIBvL0qB4AaABAg,"Dirò una cosa forte e sicuramente controversa… ma secondo me gli amici sono solo dei “tappabuchi”. Ci sto pensando molto ultimamente. Non so se sia un discorso di predisposizione umana, non ho mai studiato psicologia o sociologia, però sono sempre più convinto che noi abbiamo come unico scopo relazionale intrinseco quello di trovare la persona con cui condividere la nostra vita (ovvero l’amore). Perfino quando abbiamo un migliore amico/a questo passa in secondo piano quando troviamo la nostra persona. E con nostra persona intendo quella che trovi FORSE una volta nella vita. Per il resto della vita cerchiamo di circondarci di gente per non stare soli o gli amici li “usiamo”, anche senza rendercene conto, quando ne abbiamo bisogno o voglia.
Le relazioni in cui il tempo viene diviso equamente tra compagno/a e amici per me sono relazioni di base superficiali, dove ci si piace e ci si va a genio ma fondamentalmente è un’amicizia (con sentimento che ha scadenza) che implica solamente dell’intimità diversa rispetto agli amici comuni.",Negativo
463,Ugw5hjIYqCV-AoMS_KJ4AaABAg,"Questo video è copiato parola per parola da altri Youtuber americani. Non fidatevi di questa truffatrice: si prende gioco dei sentimenti di chi guarda i suoi video, per farli sentire capiti, ottenere visualizzazioni e guadagnarci. Bisognerebbe segnalarla in massa e far bannare questo verme.",Negativo
464,Ugzg-PoZ9zN1GXZNOmx4AaABAg,almeno hai il fidanzato c'è chi non ha neanche quello.,Negativo
465,UgxSBcXHmamj-vtj4_54AaABAg,Ho 36 anni e non ho amici.. ma io sto bene così..,Positiva
466,Ugyvgn9EPSWu9LlmVWh4AaABAg,"Amici, amici…. e poi ti rubano la bici….
-cit.",Negativo
467,Ugz98bpnHGq_I3mweBB4AaABAg,"Ho 40 anni e di esperienze ne ho fatte. A volte ho sbagliato io, con alcuni amici mi sono comportato male, ma senza volontà di ferire e senza malizia e comunque mi sono scusato. Con altri i rapporti sono mutati: la vita cambia, così come le priorità e gli impegni. Altri ancora, hanno sbagliato loro con me, involontariamente in certi casi, con la volontà di ferie in altri ancora; alcuni si sono scusati e ho perdonato, altri no. Ultimamente credevo finalmente di aver trovato l'amico della vita; mi ci sono dedicato al 100%, fin quando non mi sono reso conto che era una persona assolutamente tossica e narcisita, ho provato a tenere in piedi l'amicizia, ma il rapporto era totalmente sballato a suo favore e per la primissima volta ho mandato io al diavolo, anche se mi ha distrutto, ma con il passare del tempo mi sono reso conto di aver fatto bene. Ho capito che non sono io il problema, così come non lo sono gli atri. Ognuno di noi è fatto come è fatto; ho capito che dove vedevo persone circondate da amici, sempre allegre e sempre felici, in realtà semplicemente ""si facevano andare bene tutto"", per la paura di rimanere soli. Ho imparato a volermi bene e a stare con me stesso, accettandomi per la persona che sono. E ho capito che in realtà quelle amicizie che volevo, le ho gia, alcune da anni, addirittura; solo che non ero in grado di rendermene conto. Ora ""doso"" la mia vita sociale, ho imparato che dentro di me ho una forza fuori dal comune e ho capito meglio come rapportarmi, ho compreso che ci sono amicizie, poche e tantissime conoscenze. E alla fine mi va bene così. Quando esco, se esco, se c'è qualcuno che ha piacere ben venga, altrimenti mi organizzo per i fatti miei, senza rancori e qualcuno con cui parlare e passare la serata bene o male lo trovo sempre. Alla fine ho capito e mi va bene così.",Positiva
468,UgyxEBBGFWoOGGuCOWl4AaABAg,"A costo di sembrare fuori dal coro. Gli amici rappresentano il nostro livello di ipocrisia: più cresciamo in questo aspetto, più ne accumuliamo, perché spesso per mantenere certe relazioni indossiamo maschere e evitiamo verità scomode. Ma l'autenticità, intesa non come totale esposizione senza filtri, bensì come quell'equilibrio delicato tra sincerità e tatto, è ciò che permette di costruire legami di fiducia più profondi e duraturi. In fondo, nessuno è completamente autentico, perché la sensibilità e la paura dello scontro plasmano ogni relazione; e forse è proprio questo gioco di luci e ombre che definisce la natura vera dell'amicizia.
Dentro ognuno di noi c'è un mondo intero di esperienze, emozioni e memorie — un microcosmo ricco e complesso — ma è solo nel confronto, talvolta difficile e forzato, con le altre menti e realtà che impariamo la vera dimensione della vita e scopriamo la ricchezza delle diversità, sfuggendo all'omologazione e ai limiti dei nostri universi interiori. È in questo spazio vivo e incerto, tra luci e ombre, che nascono e si plasmano le amicizie superficiali in autentiche.",Neutrale
469,UgyXvtvB9H9LvPhlBa94AaABAg,Gli altri bambini giocano tra loro noi giochiamo con l'universo,Positiva
470,UgxmwOUHOXh3N7FK6G14AaABAg,Si anch'io e ancora non so perché da adult*,Neutrale
471,UgxAx_FqsySkpxapnBN4AaABAg,"In realtà se ti senti sola e non stai bene con te stessa è molto più facile che le amicizie che farai non dureranno, perché inconsciamente lo capiranno.

Magari non saprebbero neanche spiegarti il motivo, ma si sentirebbero meno legati perché è come se lo sentono che anche da parte tua è  più forte il desiderio di sentirsi accettata che non la voglia di vivere del tempo insieme ad altri, quindi nella relazione, che sia di amicizia o altro, mancherebbe autenticità, e solo le cose che di base sono autentiche possono durare.

Il resto sono dei passatempo che possono essere cambiati facilmente con altri passatempo.",Neutrale
472,Ugy3XpFcLfT-bteytTt4AaABAg,Complimenti,Positiva
473,UgwvVlmBLrxW7yKBNNB4AaABAg,Ho 18 anni e hai descritto letteralmente la mia vita. Sono sempre stato l’amico di passaggio. Questo video mi ha aiutato a capire molte cose e ti ringrazio ❤️,Positiva
474,Ugzgzt_TYjSgr5c6cq94AaABAg,"Idem come te :ritenuta molto bella ,colta ,e ho notato come le persone mi rimanessero accanto per convenienza.Terminato quello ,sparivano.Delusioni in amicizia ,nell'amore lasciamo stare ..ma credevo di essere io e che la mia felicita dipendesse da loro.Oggi no ,mi ribello ,esprimo le mie idee ,consapevole che non piacciono alle volte e ...sola io sto meglio.E i miei amici ?Gli animali.Delle persone non me ne fo nulla ,non mi occorre denaro ,mi mantengo.❤",Positiva
475,UgzgCMQB76mNBEFUOu94AaABAg,"Secondo me in palestra è il miglior posto dove conoscere gente bella dentra e fuori, qualche trombamico si trova solo chi è fortunato trova veri amici è inutile cercarli",Negativo
476,Ugwcdk7uqYGDFgvikJt4AaABAg,Quindi manco il tuo fidanzato ha amici?,Neutrale
477,UgxGbhmfEqsvNbOOhLx4AaABAg,"Purtroppo o per fortuna sono una persona che ha sempre avuto amici e anche che ha saputo allontanare le persone tossiche e voglio darvi un consiglio: non rincorrete mai un amicizia anche se è la vostra unica perché all’altra persona non importa di voi, se volete conoscere gente nuova prendete parte ai vari viaggi di gruppo che trovate nelle agenzie e fidatevi che conoscerete un mondo nuovo",Neutrale
478,UgyNOzpVAjgv5lQQvi94AaABAg,"Ho avuto amici, ma ora ho 40 anni, ho un compagno ma non ho amici, la cosa mi dispiace molto.",Negativo
479,UgwCiBG7TM4vHt0YoGh4AaABAg,"ciao Aurora. Tu hai due sorelle e un fidanzato. Io degli ultimi 8 capodanni/compleanni, ne ho passati 7 da solo e da single senza figli/parenti, per cui comprendo l'argomento. avendo 55 anni gestisco meglio la situazione, senza patemi. il problema non è tanto lo stare da soli, ma il sentirsi soli. a volte esco per strada e la presenza di persone, a cui sono desueto, mi sorprende e (strano a dirsi) mi infastidisce. Sta tutto nel trovarsi bene nei propri panni: la taglia 46 che mi cade a pennello a un altro potrebbe stare stretta",Neutrale
480,UgyF1Dy23OtXRUbAXP54AaABAg,"Non siamo soli, sparsi in mondi diversi e realtà diverse. Spero che queste anime mi trovino o spero di trovarle. ❤",Positiva
481,UgzD7STpkZysHN04ZdJ4AaABAg,"meglio da solo k con amici non veri - focalizzati su te stesso e niente altro e importante, e hai un nome veramente bello se un volta avrò una figlia la chamiero lo stesso Aurora (scuzate non solo italiano)",Positiva
482,UgxYyYF3mw9kFIjsmGB4AaABAg,"Voglio lanciare un sassolino a tutti quelli che stanno vivendo un periodo di solitudine: 

Un periodo di esclusivita' con noi stessi porta ad una cementificazione dei nostri pensieri dovuta alla mancanza di confronti con altri soggetti, che non e' proprio il massimo.
Da persona che ha pochi amici mi sono spesso ritrovato a dover fare i conti con questa cosa, che ha reso molto piu difficile socializzare e creare nuovi rapporti, perche' la mia capacita' di mettermi in discussione si e' atrofizzata.
Purtroppo credo che questo processo sia come un tumore che cresce sempre piu forte con il passare dei momenti in solitudine.
Spero che il mio commento arrivi a qualcuno che si possa rendere conto e magari contrastare attivamente questo comportamento.",Allarmismo
483,UgwEMCf9m1vjjFLg8ih4AaABAg,"Sai Aurora,preferisco stare da solo con Arturo mio😺 che accompagnarmi a persone che hanno sempre cercato di mettere le mani sul mio patrimonio (senza riuscirci).Le persone cattive non fanno per me!",Negativo
484,UgycavMA-8Nx9oY_TER4AaABAg,"ti capisco , io sono arrivato alla conclusione che non è il problema ma è responsabile di questo , nel senso che in ogni rapporto se dai troppo , senza paletti , attiri persone che hanno bisogno . una volta che il bisogno finisce , finisce il rapporto . occorre imparare a dare il giusto per avere accanto persone che ti cercano perchè ti vogliono non perchè hanno bisogno. non si sta bene da soli . si vive bene ma non si sta bene",Neutrale
485,Ugy1nKC_6Y_CXt0QPRV4AaABAg,"Ma guarda, una sorta di coming-out e certo dovevo aspettarmelo tra i giovani d'oggi si usa fare video su youtube (così ben fatti) su questo argomento. Ai miei tempi c'erano solo i blog, e pure io condividevo questo argomento con un'amica di penna (virtuale) di cui parlavamo spesso, e mi ricordo nessuno dei due aveva granché da consigliare all'altro/a. Ma che ci dicevamo? Che ne volevamo di amici, e non ne avevamo il coraggio di buttarci in frequentazioni ed investire tanto con gli sforzi. Lei mi ricordo che parlava che ci provava, ad avere amiche, mentre io andavo solo a sport, unico luogo altro possibile per incontrare persone. Certo che così divento nostalgico, e devo dire che erano bei tempi, perché infondo tutto il passato lo sento come una gran bella cosa...la possibilità di aver sperimentato questa solitudine, la fortuna di aver conosciuto persone che condividevano tale destino (e non ero il solo al mondo! Quanto conforta questo misero dettaglio?), e poi si era giovani, quante cose si potevano fare diversamente.
Vabbè, a parte la nostalgia, ti chiedo: ciò che dici al min 9:30 lo diresti alla te stessa più piccola, e pensi che ti sarebbe servito sentirtelo dire? Francamente è un po' una domanda retorica perché credo proprio che la risposta sia sì, ma mi fa strano perché se ripenso a com'ero io, sentirmi dire queste cose mi avrebbe fatto zero effetto, perché avevo ben altri problemi, e cose come credere in me stesso ed avere obiettivi erano fantascienza, mi sarebbero usciti dall'altro orecchio. Comunque se a te sarebbero serviti (dico ""queste informazioni"", e non ""una persona che dicesse quelle cose"" perché in quel caso si avrebbe l'effetto della persona da ammirare e la si considererebbe come esempio e quindi da seguire ecc ecc), concludo che ci sono solitudini e solitudini, e a qualcuno questi consigli sarebbero, appunto, il nulla",Neutrale
486,UgxQf0pqt9bYV2BagUJ4AaABAg,"L'unico vero amico è e rimarrà sempre Gesù, Colui che non ti deluderà mai e poi mai.",Positiva
487,UgyyYLkwz5y3-8h8ekt4AaABAg,"La verità è che la realtà a cui assistiamo non è altro che un qualcosa che osserviamo attraverso un filtro: il nostro. Noi vediamo (o pensiamo di vedere) un mondo altrui che è roseo, fatto di amicizia e comunione, ma la verità è che quelle amicizie il 90% delle volte sono effimere e spesso pregne di interessi e secondi fini. Le persone più vuote e deboli, sempre per sentirsi ""realizzate"" mentono a sè stesse e agli altri pur di avere compagnia, anche se di bassa qualità. E anche qualora questi sentimenti siano sinceri, tali relazioni finiranno lo stesso. L'amicizia è un qualcosa di limitato nel tempo, un qualcosa che alcune persone cambiano come se fossero paia di mutande. Un continuo abbandonare relazioni per intraprenderne altre, dimenticando le precedenti (oserei dire che vale anche per l'amore). La differenza è che per alcune persone ciò è normale, o comunque non gli pesa perché non hanno una forte emotività. Poi c'è chi finisce per stare e sentirsi solo, perché crede troppo un'amicizia ""ideale"", bella e pulita, ma che difficilmente una persona può veramente incontrare, e quando tali ideali vengono delusi, l'amarezza è veramente insostenibile.
Morale della favola: siamo tutti soli alla fine della giornata, alcuni si associano per mentire a loro stessi, sapendo di mentire. Altri rifiutano tale schema, ma finiscono paradossalmente per soffrire di più. D'altronde, la realtà è sempre più dura da accettare.",Negativo
488,Ugw-uWIr8l1_Kp0GZeV4AaABAg,brava aurora bella e professionale,Positiva
